Price,Regionname
2092464,Southern Metropolitan
3177850,Southern Metropolitan
3859000,Southern Metropolitan
1611000,Southern Metropolitan
2092464,Southern Metropolitan
3800000,Southern Metropolitan
1390000,Southern Metropolitan
780000,Southern Metropolitan
926867,Southern Metropolitan
2415000,Southern Metropolitan
926867,Southern Metropolitan
710000,Southern Metropolitan
2092464,Southern Metropolitan
566000,Southern Metropolitan
1437000,Southern Metropolitan
500000,Southern Metropolitan
650444,Southern Metropolitan
1155000,Southern Metropolitan
926867,Southern Metropolitan
2092464,Southern Metropolitan
650444,Southern Metropolitan
2092464,Southern Metropolitan
3010000,Southern Metropolitan
926867,Southern Metropolitan
3177850,Southern Metropolitan
650000,Southern Metropolitan
926867,Southern Metropolitan
2092464,Southern Metropolitan
3400000,Southern Metropolitan
2355000,Southern Metropolitan
926867,Southern Metropolitan
3177850,Southern Metropolitan
2092464,Southern Metropolitan
927000,Southern Metropolitan
2092464,Southern Metropolitan
3177850,Southern Metropolitan
2605000,Southern Metropolitan
1326000,Southern Metropolitan
2092464,Southern Metropolitan
2092464,Southern Metropolitan
3177850,Southern Metropolitan
660000,Southern Metropolitan
926867,Southern Metropolitan
1965000,Southern Metropolitan
2325000,Southern Metropolitan
3470000,Southern Metropolitan
740000,Southern Metropolitan
3177850,Southern Metropolitan
2092464,Southern Metropolitan
2092464,Southern Metropolitan
2092464,Southern Metropolitan
2325000,Southern Metropolitan
926867,Southern Metropolitan
1970000,Southern Metropolitan
405000,Southern Metropolitan
1475000,Southern Metropolitan
640000,Southern Metropolitan
3177850,Southern Metropolitan
700000,Southern Metropolitan
1395000,Southern Metropolitan
2092464,Southern Metropolitan
1000000,Southern Metropolitan
584000,Southern Metropolitan
420000,Southern Metropolitan
3177850,Southern Metropolitan
3177850,Southern Metropolitan
2092464,Southern Metropolitan
2092464,Southern Metropolitan
670000,Southern Metropolitan
2300000,Southern Metropolitan
1490000,Southern Metropolitan
1210000,Southern Metropolitan
1300000,Southern Metropolitan
1675000,Southern Metropolitan
1512418,Southern Metropolitan
1996367,Southern Metropolitan
980000,Southern Metropolitan
872816,Southern Metropolitan
2055000,Southern Metropolitan
2400000,Southern Metropolitan
2355000,Southern Metropolitan
1036000,Southern Metropolitan
1996367,Southern Metropolitan
1301000,Southern Metropolitan
2273000,Southern Metropolitan
1512418,Southern Metropolitan
2350000,Southern Metropolitan
350000,Southern Metropolitan
1215000,Southern Metropolitan
447000,Southern Metropolitan
872816,Southern Metropolitan
2200000,Southern Metropolitan
1996367,Southern Metropolitan
866000,Southern Metropolitan
2200000,Southern Metropolitan
1996367,Southern Metropolitan
790000,Southern Metropolitan
2250000,Southern Metropolitan
1996367,Southern Metropolitan
587000,Southern Metropolitan
1185000,Southern Metropolitan
1550000,Southern Metropolitan
1512418,Southern Metropolitan
1837000,Southern Metropolitan
1512418,Southern Metropolitan
1105000,Southern Metropolitan
872816,Southern Metropolitan
1512418,Southern Metropolitan
1996367,Southern Metropolitan
1512418,Southern Metropolitan
872816,Southern Metropolitan
2360000,Southern Metropolitan
1253000,Southern Metropolitan
1505000,Southern Metropolitan
1500000,Southern Metropolitan
872816,Southern Metropolitan
720000,Southern Metropolitan
1400000,Southern Metropolitan
1512418,Southern Metropolitan
720000,Southern Metropolitan
2210000,Southern Metropolitan
940000,Southern Metropolitan
1512418,Southern Metropolitan
872816,Southern Metropolitan
1996367,Southern Metropolitan
1810000,Southern Metropolitan
922000,Southern Metropolitan
1512418,Southern Metropolitan
350000,Southern Metropolitan
1996367,Southern Metropolitan
735000,Southern Metropolitan
1512418,Southern Metropolitan
1555000,Southern Metropolitan
1996367,Southern Metropolitan
1512418,Southern Metropolitan
2123000,Southern Metropolitan
2800000,Southern Metropolitan
1512418,Southern Metropolitan
500000,Southern Metropolitan
350000,Southern Metropolitan
840000,Southern Metropolitan
1512418,Southern Metropolitan
2305000,Southern Metropolitan
872816,Southern Metropolitan
1996367,Southern Metropolitan
1700000,Southern Metropolitan
2500000,Southern Metropolitan
370000,Southern Metropolitan
1150000,Southern Metropolitan
1600000,Southern Metropolitan
2001000,Southern Metropolitan
1915000,Southern Metropolitan
1690000,Southern Metropolitan
1320000,Southern Metropolitan
830000,Southern Metropolitan
1135000,Southern Metropolitan
872816,Southern Metropolitan
1996367,Southern Metropolitan
1996367,Southern Metropolitan
1240000,Southern Metropolitan
1120000,Southern Metropolitan
2612500,Southern Metropolitan
1625000,Southern Metropolitan
695000,Southern Metropolitan
1512418,Southern Metropolitan
2612500,Southern Metropolitan
1500000,Southern Metropolitan
1512418,Southern Metropolitan
1512418,Southern Metropolitan
1400000,Southern Metropolitan
1512418,Southern Metropolitan
707500,Southern Metropolitan
835000,Southern Metropolitan
560000,Southern Metropolitan
2612500,Southern Metropolitan
1512418,Southern Metropolitan
1996367,Southern Metropolitan
1870000,Southern Metropolitan
1675000,Southern Metropolitan
1512418,Southern Metropolitan
1700000,Southern Metropolitan
1580000,Southern Metropolitan
1512418,Southern Metropolitan
1996367,Southern Metropolitan
820000,Southern Metropolitan
1996367,Southern Metropolitan
480000,Southern Metropolitan
1996367,Southern Metropolitan
1420000,Southern Metropolitan
1370000,Southern Metropolitan
1680000,Southern Metropolitan
2960000,Southern Metropolitan
2110000,Southern Metropolitan
1996367,Southern Metropolitan
1300000,Southern Metropolitan
1512418,Southern Metropolitan
1750000,Southern Metropolitan
1512418,Southern Metropolitan
300000,Southern Metropolitan
1100000,Southern Metropolitan
373000,Southern Metropolitan
1230000,Southern Metropolitan
1149000,Southern Metropolitan
1500000,Southern Metropolitan
536000,Southern Metropolitan
1300000,Southern Metropolitan
872816,Southern Metropolitan
1512418,Southern Metropolitan
2412000,Southern Metropolitan
2612500,Southern Metropolitan
1512418,Southern Metropolitan
2560000,Southern Metropolitan
960000,Southern Metropolitan
1850000,Southern Metropolitan
1510000,Southern Metropolitan
977000,Southern Metropolitan
2612500,Southern Metropolitan
1512418,Southern Metropolitan
325917,Southern Metropolitan
315000,Southern Metropolitan
1297000,Southern Metropolitan
1512418,Southern Metropolitan
872816,Southern Metropolitan
1015000,Southern Metropolitan
1895000,Southern Metropolitan
1996367,Southern Metropolitan
523000,Southern Metropolitan
1335000,Southern Metropolitan
1055000,Southern Metropolitan
2100000,Southern Metropolitan
425000,Southern Metropolitan
1670000,Southern Metropolitan
1350000,Southern Metropolitan
1512418,Southern Metropolitan
1650000,Southern Metropolitan
530000,Southern Metropolitan
1512418,Southern Metropolitan
1512418,Southern Metropolitan
1996367,Southern Metropolitan
872816,Southern Metropolitan
1512418,Southern Metropolitan
1550000,Southern Metropolitan
2020000,Southern Metropolitan
950000,Southern Metropolitan
1782500,Southern Metropolitan
1996367,Southern Metropolitan
2490000,Southern Metropolitan
500000,Southern Metropolitan
1512418,Southern Metropolitan
1512418,Southern Metropolitan
940000,Southern Metropolitan
2612500,Southern Metropolitan
1512418,Southern Metropolitan
1996367,Southern Metropolitan
650000,Southern Metropolitan
915914,Western Metropolitan
800000,Western Metropolitan
870000,Western Metropolitan
635000,Western Metropolitan
975000,Western Metropolitan
560000,Western Metropolitan
560000,Western Metropolitan
915914,Western Metropolitan
961000,Western Metropolitan
979888,Western Metropolitan
1650000,Western Metropolitan
355000,Western Metropolitan
550000,Western Metropolitan
420000,Western Metropolitan
345000,Western Metropolitan
399000,Western Metropolitan
940000,Western Metropolitan
1105000,Western Metropolitan
730000,Western Metropolitan
425000,Western Metropolitan
662500,Western Metropolitan
700000,Western Metropolitan
1275000,Western Metropolitan
986500,Western Metropolitan
410000,Western Metropolitan
930000,Western Metropolitan
920000,Western Metropolitan
1320000,Western Metropolitan
1150000,Western Metropolitan
680000,Western Metropolitan
990000,Western Metropolitan
492235,Western Metropolitan
330000,Western Metropolitan
492235,Western Metropolitan
637000,Western Metropolitan
1011000,Western Metropolitan
840000,Western Metropolitan
370000,Western Metropolitan
1151000,Western Metropolitan
370000,Western Metropolitan
580000,Western Metropolitan
492235,Western Metropolitan
847000,Western Metropolitan
400000,Western Metropolitan
492235,Western Metropolitan
620000,Western Metropolitan
915914,Western Metropolitan
1100000,Western Metropolitan
1072000,Western Metropolitan
915914,Western Metropolitan
479000,Western Metropolitan
470000,Western Metropolitan
510000,Western Metropolitan
440000,Western Metropolitan
1162382,Western Metropolitan
460000,Western Metropolitan
865000,Western Metropolitan
488000,Western Metropolitan
940000,Western Metropolitan
570000,Western Metropolitan
915914,Western Metropolitan
915914,Western Metropolitan
500000,Western Metropolitan
335000,Western Metropolitan
1900000,Western Metropolitan
429000,Western Metropolitan
495000,Western Metropolitan
915914,Western Metropolitan
820000,Western Metropolitan
1162382,Western Metropolitan
456000,Western Metropolitan
566000,Western Metropolitan
408000,Western Metropolitan
1040000,Western Metropolitan
1015000,Western Metropolitan
470000,Western Metropolitan
1460000,Western Metropolitan
780000,Western Metropolitan
675000,Western Metropolitan
492235,Western Metropolitan
492235,Western Metropolitan
440000,Western Metropolitan
640000,Western Metropolitan
880000,Western Metropolitan
1048700,Western Metropolitan
400000,Western Metropolitan
1215000,Western Metropolitan
1180000,Western Metropolitan
1117000,Western Metropolitan
420000,Western Metropolitan
1000000,Western Metropolitan
600000,Western Metropolitan
770000,Western Metropolitan
492235,Western Metropolitan
905000,Western Metropolitan
1151000,Western Metropolitan
805000,Western Metropolitan
1540000,Western Metropolitan
907000,Western Metropolitan
570000,Western Metropolitan
725000,Western Metropolitan
820000,Western Metropolitan
940000,Western Metropolitan
1150000,Western Metropolitan
1030000,Western Metropolitan
1350000,Western Metropolitan
492235,Western Metropolitan
1230000,Western Metropolitan
720000,Western Metropolitan
460000,Western Metropolitan
884500,Western Metropolitan
1010000,Western Metropolitan
820000,Western Metropolitan
820000,Western Metropolitan
330000,Western Metropolitan
429609,Northern Metropolitan
400000,Northern Metropolitan
365000,Northern Metropolitan
427000,Northern Metropolitan
1200000,Northern Metropolitan
520000,Northern Metropolitan
1160500,Northern Metropolitan
940000,Northern Metropolitan
1780000,Northern Metropolitan
1525000,Northern Metropolitan
780000,Northern Metropolitan
665907,Northern Metropolitan
595000,Northern Metropolitan
370000,Northern Metropolitan
2138000,Northern Metropolitan
2030000,Northern Metropolitan
1039708,Northern Metropolitan
429609,Northern Metropolitan
535000,Northern Metropolitan
665907,Northern Metropolitan
429609,Northern Metropolitan
665907,Northern Metropolitan
860000,Northern Metropolitan
1275000,Northern Metropolitan
450000,Northern Metropolitan
429609,Northern Metropolitan
665907,Northern Metropolitan
360000,Northern Metropolitan
395000,Northern Metropolitan
610000,Northern Metropolitan
1470000,Northern Metropolitan
665000,Northern Metropolitan
370000,Northern Metropolitan
390000,Northern Metropolitan
386000,Northern Metropolitan
659000,Northern Metropolitan
1050000,Northern Metropolitan
671000,Northern Metropolitan
665907,Northern Metropolitan
665907,Northern Metropolitan
665907,Northern Metropolitan
545000,Northern Metropolitan
450000,Northern Metropolitan
570000,Northern Metropolitan
432000,Northern Metropolitan
585000,Northern Metropolitan
400000,Northern Metropolitan
665907,Northern Metropolitan
665907,Northern Metropolitan
545000,Northern Metropolitan
500000,Northern Metropolitan
750000,Northern Metropolitan
375000,Northern Metropolitan
600000,Northern Metropolitan
1780000,Northern Metropolitan
665907,Northern Metropolitan
435000,Northern Metropolitan
363500,Northern Metropolitan
750000,Northern Metropolitan
429609,Northern Metropolitan
1016000,Northern Metropolitan
505000,Northern Metropolitan
1039708,Northern Metropolitan
680000,Northern Metropolitan
665907,Northern Metropolitan
796000,Northern Metropolitan
470000,Northern Metropolitan
429609,Northern Metropolitan
390000,Northern Metropolitan
650000,Northern Metropolitan
483000,Northern Metropolitan
665907,Northern Metropolitan
1400000,Northern Metropolitan
610000,Northern Metropolitan
700000,Northern Metropolitan
665907,Northern Metropolitan
520000,Northern Metropolitan
692000,Northern Metropolitan
665907,Northern Metropolitan
670000,Northern Metropolitan
440000,Northern Metropolitan
436000,Northern Metropolitan
595000,Northern Metropolitan
620000,Northern Metropolitan
733000,Northern Metropolitan
675000,Northern Metropolitan
375000,Northern Metropolitan
426000,Northern Metropolitan
1505000,Northern Metropolitan
1630000,Northern Metropolitan
938000,Northern Metropolitan
665907,Northern Metropolitan
665907,Northern Metropolitan
665907,Northern Metropolitan
357500,Northern Metropolitan
1039708,Northern Metropolitan
665907,Northern Metropolitan
720000,Northern Metropolitan
760000,Northern Metropolitan
665907,Northern Metropolitan
429609,Northern Metropolitan
360000,Northern Metropolitan
435000,Northern Metropolitan
390000,Northern Metropolitan
1039708,Northern Metropolitan
510000,Northern Metropolitan
607000,Northern Metropolitan
705000,Northern Metropolitan
2600000,Southern Metropolitan
2350000,Southern Metropolitan
2956000,Southern Metropolitan
535000,Southern Metropolitan
1194769,Southern Metropolitan
2227000,Southern Metropolitan
1690000,Southern Metropolitan
1020000,Southern Metropolitan
700000,Southern Metropolitan
1194769,Southern Metropolitan
2360000,Southern Metropolitan
2005000,Southern Metropolitan
702000,Southern Metropolitan
3120000,Southern Metropolitan
1025000,Southern Metropolitan
2238619,Southern Metropolitan
1920000,Southern Metropolitan
2623000,Southern Metropolitan
2238619,Southern Metropolitan
1500000,Southern Metropolitan
1630000,Southern Metropolitan
1910000,Southern Metropolitan
2238619,Southern Metropolitan
1320000,Eastern Metropolitan
2850000,Eastern Metropolitan
750000,Eastern Metropolitan
2259412,Eastern Metropolitan
2016800,Eastern Metropolitan
1666000,Eastern Metropolitan
2588000,Eastern Metropolitan
